,0,1
0,5.16e-06,0.9999730547908963
1,0.00011891799999999999,0.9999461098667123
2,0.00013708,0.9999191508125578
3,0.00019361900000000002,0.9998921809631172
4,0.00020105400000000002,0.9998651979230107
5,0.00024052400000000002,0.9998381986155565
6,0.000253504,0.999811190190912
7,0.000312726,0.999784172774709
8,0.000382156,0.9997571478566893
9,0.00039626900000000004,0.9997301212277461
10,0.00042207400000000004,0.9997030821293854
11,0.00042280400000000004,0.9996760227293751
12,0.0005129830000000001,0.9996489562282199
13,0.000514485,0.9996218808087179
14,0.000571525,0.9995947762831431
15,0.000580338,0.9995676486413693
16,0.000594201,0.9995405129875672
17,0.000602211,0.9995133592313321
18,0.00065334,0.9994861778909986
19,0.0006623810000000001,0.9994589950632164
20,0.0007466189999999999,0.999431772979181
21,0.000769923,0.9994045048800158
22,0.000796064,0.9993772034940615
23,0.000804459,0.9993498969839275
24,0.00091016,0.9993225688294859
25,0.000952913,0.9992952389315866
26,0.000970044,0.9992679049608915
27,0.000986174,0.999240509746141
28,0.0010096130000000001,0.9992131138468949
29,0.001041509,0.9991856780879564
30,0.0010432969999999999,0.99915822981208
31,0.001051463,0.9991307305954668
32,0.001061849,0.9991032235208499
33,0.001142767,0.9990756968933614
34,0.001144711,0.9990481629776193
35,0.001154528,0.9990206079935977
36,0.0011712810000000001,0.9989930305304487
37,0.001255262,0.998965424087837
38,0.0013131120000000002,0.9989378114248931
39,0.0013736279999999998,0.9989101863275017
40,0.001409493,0.9988825428551785
41,0.0014316679999999999,0.998854887709966
42,0.00143209,0.9988272073128666
43,0.001437285,0.9987995210041479
44,0.001455161,0.9987718166216852
45,0.001473075,0.9987440970497098
46,0.00148809,0.9987163594688178
47,0.001540527,0.9986886117022195
48,0.0015535579999999998,0.9986608252905632
49,0.001563594,0.9986329942591163
50,0.001627215,0.998605082044513
51,0.001656149,0.9985771582353167
52,0.001717341,0.9985492131148938
53,0.0017187189999999998,0.9985212390145018
54,0.001720389,0.9984932489659609
55,0.001742215,0.9984652438103809
56,0.0018003329999999999,0.9984372053801496
57,0.001841015,0.998409166018789
58,0.0018425639999999999,0.9983811066439555
59,0.0019131439999999999,0.9983530195422041
60,0.001936508,0.9983249320289496
61,0.001955813,0.9982968251850954
62,0.00197885,0.9982687040185407
63,0.002054785,0.9982405234810217
64,0.002098216,0.9982123312761765
65,0.00211575,0.9981841300194052
66,0.002125284,0.9981559259192851
67,0.002154403,0.9981277159215121
68,0.002241763,0.9980994552186523
69,0.002253599,0.9980711927043066
70,0.002271766,0.9980428833491483
71,0.002353999,0.9980145618071835
72,0.002404861,0.9979862341555724
73,0.002431941,0.9979578836615686
74,0.0024752339999999998,0.9979295089518312
75,0.002485601,0.9979011106019199
76,0.002501176,0.9978726836076893
77,0.002521329,0.9978442165832687
78,0.002577641,0.9978157413106222
79,0.002664588,0.9977872485002561
80,0.002664701,0.9977587506787938
81,0.002694538,0.9977302302660052
82,0.002703445,0.9977016991019193
83,0.002713257,0.9976731571298568
84,0.002737113,0.9976446051903979
85,0.002739147,0.9976160157835141
86,0.0027543840000000003,0.9975873941059413
87,0.0027614259999999996,0.9975586972300358
88,0.0027636440000000004,0.9975299759434124
89,0.0027830740000000004,0.9975012501061625
90,0.0028052290000000002,0.9974724676090146
91,0.0028107979999999998,0.9974436531401814
92,0.00283006,0.9974148333288048
93,0.002898962,0.9973859610503335
94,0.00294758,0.997357085166653
95,0.00295113,0.9973281745526333
96,0.0030077209999999997,0.9972992292649353
97,0.003063745,0.9972702406836892
98,0.0030714279999999997,0.9972412286104775
99,0.003087215,0.997212216357378
100,0.003113095,0.9971831931285856
101,0.0031161640000000003,0.9971541181404804
102,0.0031972990000000002,0.9971250189805501
103,0.0032101020000000003,0.9970958570270448
104,0.003232348,0.9970666802598803
105,0.003295192,0.9970374952328549
106,0.0032968859999999997,0.9970082930775402
107,0.0032993659999999998,0.9969790558214586
108,0.003308244,0.9969498135069724
109,0.0033251999999999995,0.9969205125717037
110,0.003357708,0.9968911919514671
111,0.003377861,0.9968618397040336
112,0.0033828290000000004,0.9968324861363698
113,0.0033981709999999997,0.9968030782513538
114,0.00339833,0.9967736602007735
115,0.0034079590000000003,0.9967442130087636
116,0.003497625,0.99671475452756
