,0,1
0,0.715246637,0.183696183
1,0.675877015,0.215999742
2,0.731315396,0.19064332
3,0.671580791,0.219006083
4,0.712791064,0.201004212
5,0.681168831,0.231332905
6,0.732274678,0.188335174
7,0.707113543,0.205724398
8,0.704125178,0.205033995
9,0.664050822,0.216896434
10,0.718206951,0.198897071
11,0.659976646,0.225083165
12,0.755963303,0.189044932
13,0.64250803,0.235311602
14,0.705946282,0.210145639
15,0.768136039,0.181898904
16,0.762493935,0.173205779
17,0.721149425,0.200166442
18,0.729861548,0.191836279
19,0.660127029,0.230960987
20,0.73019432,0.189747665
21,0.686896552,0.201336887
22,0.723896027,0.197462902
23,0.679251941,0.203547096
24,0.678400598,0.217053561
25,0.676409619,0.213775545
26,0.695156032,0.209387188
27,0.684005979,0.200898972
28,0.694284448,0.217288491
29,0.672335921,0.214100024
30,0.734418333,0.194916445
31,0.687859991,0.216217626
32,0.745589273,0.184890897
33,0.703981164,0.209301286
34,0.688634988,0.214919617
35,0.647049808,0.248322896
36,0.663034813,0.23644028
37,0.704869442,0.20412433
38,0.714467184,0.206134165
39,0.698552549,0.196425745
40,0.702893437,0.208684683
41,0.672974284,0.216853461
42,0.676287932,0.213720712
43,0.671412838,0.223718714
44,0.689847787,0.231018556
45,0.678874092,0.213303721
46,0.675156963,0.229439402
47,0.726111357,0.191741025
48,0.683694084,0.215757913
49,0.7004662,0.217930228
,0.64250803,0.173205779
,0.768136039,0.248322896
,0.698138422,0.208653666
,0.008198535,0.004468984
