,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,pred,true_h
0,0.928755152,0.97720412,0.299687815,0.188037065,-0.510366256,-0.5606000729999999,0.750939951,-0.08276061400000001,0.6129197789999999,0.504242777,1.1641713,2.883163392
1,0.431197737,0.704704588,-0.272802604,0.019242955,-0.812960715,-0.239933917,0.006421939000000001,-0.877829078,0.022434917999999998,0.597385906,0.39578322,1.840606913
2,0.199169044,0.71004154,0.7301154040000001,-0.996171618,-0.400639033,-0.35317508700000005,-0.079571182,0.175180305,-0.88569499,0.314696133,0.31210497,1.619252124
3,-0.5936218670000001,0.60706429,-0.6731328740000001,0.067305633,0.995305087,0.907573926,-0.8459918240000001,0.034308192,0.904824075,-0.526890376,-1.2336004,0.6205067129999998
4,-0.150255049,0.20078644899999998,-0.44083975700000005,0.235437433,0.272987913,-0.93704275,0.525538204,-0.138144138,-0.309277227,-0.753161948,-1.4439899,0.251317849
5,0.919655848,0.533865066,0.379170524,0.420868729,-0.6635585620000001,-0.337582765,0.094285381,0.495032774,0.071986867,-0.679848969,0.5301278,1.98738598
6,-0.332616901,0.676627152,-0.010417102,-0.57804419,0.414247155,0.269190331,0.767277367,0.839901725,0.9733903770000001,0.170180732,-0.9066044,1.020637403
7,0.555717484,-0.585394347,0.678512989,0.02939006,-0.47880811700000003,-0.7455127020000001,0.138128933,-0.706106738,0.652151069,0.009408184,-1.5685291,-0.6150712100000001
8,0.456775805,-0.491687384,-0.135136843,-0.06494828400000001,-0.538073248,0.063546663,-0.8084919970000001,0.541490536,-0.049272577000000005,0.80448444,-1.4779861,-0.5265989630000001
9,-0.258135668,0.622915249,-0.994408132,0.9444452529999999,0.216887737,-0.636148901,0.108210631,-0.703517142,-0.42963885399999996,-0.743939146,-0.98008484,0.9876948299999999
10,0.34217474600000003,0.144203205,0.335079958,0.304368922,-0.137291974,0.335741167,0.11759370699999999,-0.813485986,0.34344636700000003,0.43350624,-1.2446016,0.6305811560000001
11,-0.610783607,0.361597864,0.974460222,-0.192851482,0.699106564,0.165234548,0.596264624,-0.026338191,0.5689126999999999,0.632394617,-1.4878495,0.11241212099999998
12,-0.24760932600000002,0.36295688200000004,0.922864818,0.4441093,-0.008883813,-0.612905082,0.887878335,-0.740181368,-0.169146057,-0.262022521,-1.3348902,0.47830443800000005
13,0.7289866220000001,-0.635726218,-0.092169253,0.211882483,0.243101003,0.5065839010000001,-0.149299951,-0.162492604,0.212330716,-0.980630995,-1.5226129,-0.5424658139999998
14,-0.996075057,-0.54184358,-0.060140961,-0.948297318,-0.284493444,-0.88198935,-0.148255885,-0.47008873799999995,0.91394531,0.635197499,-1.709383,-2.079762217
15,0.984747127,-0.557100888,-0.56100946,0.7744400509999999,-0.663826651,0.113222635,0.669022706,-0.70322442,0.6178915970000001,-0.07727551,-1.4587597,-0.12945464900000003
16,-0.371519562,-0.46848157,0.624007187,0.96874445,-0.45301827100000003,-0.783985355,0.63905815,0.7240743890000001,-0.31441703,-0.9369507220000001,-1.6718726,-1.308482702
17,0.660976339,-0.204498682,-0.070067385,-0.360636457,-0.978003845,0.371935914,-0.236280768,0.32835402,-0.171238931,-0.9422824190000001,-1.3134184,0.251978975
18,-0.177867086,-0.772851135,0.077093772,-0.8731641459999999,0.396260137,0.120967506,-0.93703783,-0.17712953399999998,-0.122621446,-0.007685359,-1.6647408,-1.723569356
19,-0.810296417,0.9129219040000001,-0.659562796,-0.798017777,-0.889307889,-0.265780352,-0.22675678100000002,0.168511005,-0.172972684,0.032412885,-0.7485369,1.0155473910000001
20,0.637898041,-0.463000652,0.710877205,0.36079372,0.003572616,0.982716625,0.08537527,0.083160291,-0.9933924190000001,-0.112471426,-1.473711,-0.288103263
21,0.207221818,0.833936129,-0.11181750900000001,0.7928108859999999,0.7403658040000001,-0.039599444,-0.449625647,0.397035509,0.554789795,0.9235116,0.46887997,1.875094076
22,-0.11729169,-0.214001865,-0.215108918,0.041107578,0.28933433,-0.343049557,-0.950215943,0.611640414,-0.562792987,0.46544615799999994,-1.5452996,-0.54529542
23,-0.80306956,0.274693914,-0.682007027,0.49917693700000004,-0.6946896709999999,-0.529390348,0.11069885199999999,-0.456328315,0.26934370399999996,-0.670027806,-1.585156,-0.253681732
24,0.67699833,-0.795719526,-0.5497773770000001,-0.246408133,0.003235669,0.32986084600000004,0.051828893,-0.956998811,-0.5981957920000001,0.193934274,-1.5799781,-0.9144407219999999
25,-0.20945288899999998,0.069847358,-0.876930489,0.021587972,-0.501666183,0.433680655,0.759905411,0.80503496,0.746895315,-0.909780912,-1.5014813,-0.06975817299999998
26,-0.9428198040000001,0.181508903,0.83741429,-0.39846595700000004,0.49447480299999996,-0.689342019,0.512082744,-0.400321927,0.936915455,-0.676556837,-1.6382046,-0.5798019980000001
27,-0.913109541,0.29292596600000004,0.481489137,0.45566249700000006,-0.41822310799999995,-0.41231579100000004,0.42164859,0.337601666,-0.5080815870000001,0.187517308,-1.5873228,-0.3272576089999999
28,0.14245829599999998,0.438852491,0.123265011,-0.421837729,0.832609928,0.837926086,0.11389681800000001,0.822293536,-0.18292821399999998,0.134924002,-0.8845017,1.020163278
