,hr,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,t,e
0,1.3452519255502584,-0.06655109650609181,0.2919294415424647,-0.3256587000800488,-0.5935781584127158,-0.12174991557223347,-0.8907984799743744,-0.18732668640927308,0.7568058162537412,-0.7082333877412086,0.9845615973803117,0.05107171266669373,1
1,0.47030790398808076,0.7833048624233261,-0.03949471001859939,0.7606319268001775,0.982383542019682,-0.18063744153053696,-0.4328972582668056,0.18626255392891355,0.39491329238316686,-0.5299859025326099,0.5178000906618869,0.3996858080341867,0
2,1.242943975644884,-0.3333496916557106,0.13445858441737357,0.6161653134491247,0.035210947262906966,-0.6340053132160357,0.5879812138270746,-0.8054054919338556,0.47015053170590115,-0.5009572430379943,-0.4409119537059454,0.0010494683033944294,1
3,1.2479123966750216,0.0024309479868143136,0.3566518637266358,-0.8442009858969204,0.2789108354651346,-0.39157175566179303,-0.8023773813489719,0.6572687631564711,0.4355208522961347,0.3196053865826811,0.8959148662533758,0.09860869865491305,1
4,0.33310213710440617,-0.49785062792514534,-0.7346702041987923,0.7077006559335663,0.11801714150089482,-0.5434013629925314,0.8521109863050442,0.5815168350674045,-0.27034762912599297,0.19569867448242162,0.06976698465169795,0.7769101074156813,0
5,0.3458422163934583,-0.1366248752621464,-0.8661191927686975,0.9771916557819316,-0.863211566285627,-0.2615276109928877,-0.28524366362585174,-0.7025085401176092,0.8962031682640657,-0.18910898832254563,-0.7667867160310595,0.07214881168915427,1
6,0.1071536243579251,-0.6294663140875845,-0.9790099710253388,-0.1727470349541549,0.23403568566223942,-0.7845817930095991,-0.8430279703306018,0.1030300475044541,-0.37270439209282347,-0.25341285024956006,-0.8906283137755344,0.2548873051829451,1
7,0.27535545967949565,-0.6012623666804071,-0.7219918848162072,-0.6482112960180946,-0.19794525625600823,-0.3253784427219135,-0.4309719407179464,-0.5137376361276744,0.6726030234960816,-0.5544666601873365,-0.4203680156237748,0.025014407490105254,1
8,0.18013330306276104,-0.34113211865134185,0.9892423566006434,-0.9908954520989812,0.24448082769703028,0.6618017867634267,0.7404682635597217,-0.14076163813574616,-0.7505189148414095,0.24835893145886168,0.3625151435674381,0.0020709507179728815,1
9,0.503374571145631,0.42321566552668455,-0.6340673103076773,-0.4996265590120885,0.02700230071524712,-0.4234346227429888,0.0981506999793984,0.13116680408222825,0.7563659079219829,-0.7402675833034482,0.5415234523506713,0.0333981676839611,1
10,1.036264614322349,0.3937540818924117,0.25512537198387264,-0.9710236774291503,-0.8484774217764173,0.16872630712940007,0.9513724800478327,0.2702513172736227,0.3007317826163505,-0.45507624880717046,-0.6943669711536609,0.0020717288344917566,1
11,0.39145985735541483,0.22186137365163394,0.8109600364348948,0.8561820001762488,-0.23364967217453736,-0.5622747039846523,-0.3572355209778091,-0.6159015181249357,-0.7926527494148627,0.5535101994238416,0.14812922615416935,0.033085647008817526,1
12,0.9051318940190525,0.28568099514921275,-0.4540552499431061,0.46997225289150224,0.2256444518652747,0.5158486561606841,-0.5096390692852408,-0.8649825693076683,0.009401770795671727,0.993404489631877,-0.8632096793827426,0.03095409477527266,1
13,0.2522902096962026,0.3300364272635692,-0.9042157201104544,0.780710655147774,-0.7632945991422926,-0.031085955835511214,0.27436304198611294,-0.7065066613249948,-0.8920996896222753,-0.591292474143208,0.8105806873240426,0.10969071727664599,1
